0.9774079437556865,0.8856575214280473,-1
0.019251008595708496,0.5067111241595139,+1
0.9940659633860809,0.8222438459364905,-1
0.46074943947642377,0.5254766077719464,-1
0.06755465490378665,0.12892049210031475,-1
0.16525030435310972,0.1182298078695928,+1
0.1251678201719132,0.5991534209765099,+1
0.45433487625566427,0.6524623825846714,-1
0.7158625779176007,0.25141845615147085,+1
0.46331686631629854,0.2795424743861592,+1
0.37188197514462196,0.9398087819705281,-1
0.964780524910688,0.0956032100756754,-1
0.23755050040733083,0.5179146764964278,+1
0.60601981527434,0.5319341592190159,-1
0.9383314595291274,0.16343129678368273,-1
0.9049789000845516,0.905689109673555,-1
0.47608790680069457,0.6330471149381871,+1
0.2118382917327878,0.4507117109083052,+1
0.1129961936378645,0.045386096401225595,-1
0.5944734937482093,0.17497333919782443,+1
0.9643249185511754,0.6231617060282557,-1
0.09986444749863155,0.7919084264149385,+1
0.9401930219792797,0.3177211479144192,-1
0.7524791451099637,0.3328422526005067,-1
0.8105524151177277,0.6006043159836356,-1
0.13570284369249774,0.5997647018473161,+1
0.3502581425187068,0.6360723077616721,-1
0.028175188095636572,0.8726597032848147,-1
0.8518894082683525,0.7840203384548023,-1
0.17201654984266068,0.904820534747301,+1
0.35801332253555573,0.9435311202996781,-1
0.6703165060454284,0.4637659686796015,-1
0.6379198221784309,0.003907684145772472,+1
0.4260066994992877,0.6380858889286489,-1
0.8167329485793348,0.856933360824788,-1
0.6709994662869085,0.1834520845118609,-1
0.5695302431160593,0.5932786019653857,-1
0.07909616697592614,0.8208163619880603,-1
0.5170947754752568,0.5297970458368976,+1
0.23537187344438015,0.02977102264975573,+1
0.3661735699461849,0.3010134031596232,-1
0.39622889312726295,0.18516068743894554,-1
0.708997341925225,0.09089860767719127,+1
0.6662458597047902,0.372735672412738,-1
0.21530425707306622,0.39223186034397706,+1
0.09406924572215847,0.6667364566059304,+1
0.4799449264002834,0.7943701338984287,-1
0.30937083942516985,0.5496265936231084,-1
0.4492826786566191,0.011500364208528735,-1
0.9098760985405029,0.5848380207690205,-1
0.2310738407985431,0.4908238013553784,+1
0.2063501750242318,0.03186625183137337,+1
0.8530975693989402,0.03980089208339055,-1
0.5736421324483677,0.5331213021485509,-1
0.018026621098273465,0.9011470941762354,-1
0.3568465437517222,0.5136274815972204,-1
0.9319470835287483,0.7873947244223533,-1
0.506384977226624,0.6607731483079532,-1
0.8019590575331582,0.9454573104084808,-1
0.5110556294421016,0.5756465335913025,-1
0.2563942645571289,0.21721529526382732,-1
0.5511168125176901,0.08668932296966936,-1
0.9103472278346635,0.5283291366366125,-1
0.018764902000045658,0.6176284195150124,-1
0.4151729994130702,0.7906368857421443,-1
0.5903771554366526,0.45781681794772067,-1
0.07992046253923524,0.9597450965524549,-1
0.23346787183989026,0.15338153998991666,+1
0.9977602552564372,0.8734990096922691,-1
0.07330796108788451,0.23257310857143165,+1
0.2542802587594851,0.33635909067571346,-1
0.6367739116044487,0.7559608783422498,-1
0.41834231046315573,0.550486797187144,-1
0.055442865588751444,0.7950087830242052,+1
0.02866802778193911,0.28547257211215327,+1
0.6695255405080008,0.3233781171538884,-1
0.9245058406948446,0.12979530462407574,+1
0.18707408946508697,0.0393130862311164,+1
0.21411343041075626,0.3702603300586068,+1
0.9328648177616525,0.41390436290380583,-1
0.5736789036039158,0.20406504926510272,-1
0.6082361410290994,0.7344238469977066,-1
0.08559485197852723,0.6624837414657464,+1
0.7861248247693149,0.5373804466997405,-1
0.7264750154291258,0.4999069883004451,-1
0.8895572671707925,0.878337146616406,-1
0.6068105461930532,0.2774444679271926,-1
0.4962848313371512,0.9251919137986225,-1
0.4666887564429538,0.9440759134692919,-1
0.5473435375392769,0.03176629176025125,-1
0.22345404124574642,0.4196261571425298,-1
0.30044328651788155,0.21077397628872585,+1
0.5948150101740554,0.840244491323422,-1
0.3527073577667216,0.6492601469575946,+1
0.9843267577904121,0.39182273103613774,-1
0.9280238217082144,0.34352678995304475,+1
0.1770174009830343,0.7455675694150873,-1
0.10922900667162216,0.259782297357682,-1
0.9778422453031962,0.9354626133407391,-1
0.08400298303390819,0.02940001426053329,+1
